product_id,product_name,product_name_original,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
43724b27731595d954e911f443fb1cc4,Martelo de Aço 800g,,construcao_ferramentas_construcao,57,272,1,2200,16,2,11
b29ca3d3127057c43ef4b364bbe360ea,Creme Dental Branqueador 90g,,beleza_saude,55,1029,1,1150,20,25,20
5e21d5cab5d33e770d8150a4ee6117db,Relógio Esportivo com GPS,,relogios_presentes,60,312,4,200,16,2,11
55610b8b7d48294e69fc23f513dfbe98,Prateleira Flutuante para Livros,,moveis_decoracao,60,1068,3,400,16,20,16
68bfdbfe84f03af17733b10362f10020,Prateleira Flutuante para Livros,,moveis_decoracao,63,244,4,600,29,12,23
5fb61f482620cb672f5e586bb132eae9,Produto - 300g - 35x7x12cm,,,,,,300,35,7,12
a5bc1334f1762ce0a844f3f694dc08e1,Cama Mesa Banho - 1kg - 16x10x16cm,,cama_mesa_banho,48,645,1,1200,16,10,16
701ff123e9085dcc9c2f833efded6374,Caneta 3D Iniciante,,cool_stuff,50,268,5,10664,61,63,35
73b499a2f5002c0a2158a478cc5a096c,Lixeira Automática 5L,,utilidades_domesticas,43,2148,2,1800,50,12,36
42f14eda412436b96cde4f4025ed5f25,Balão de Voleibol Praia,,esporte_lazer,47,154,3,500,16,2,11
47969dd948e918289f809be899ddfb4c,Pacote de Canetas Esferográficas (10un),,papelaria,48,501,1,258,19,12,19
446295cf6f689d4db477145815362608,Pacote de Canetas Esferográficas (10un),,papelaria,59,209,1,1400,16,44,37
280c05c66173c2b377f3e449e33abc6d,Boneca Articulada 30cm,,brinquedos,59,640,1,400,35,7,35
4a96de21ccfb22ebe1c56992acbbd7fc,Ventilador de Coluna 45cm,,climatizacao,58,655,5,1300,30,10,30
c45a1de8cdb00af9ba1f3c097561b77a,Cama Mesa Banho - 1kg - 30x10x25cm,,cama_mesa_banho,55,315,2,1000,30,10,25
1b37262ebd1307a6c9aab9aca8584e76,Brinquedo Mordedor para Cães,,pet_shop,52,1290,3,1300,30,10,18
04869307f7e7dc5b07f1d83406ade1e5,Trem Elétrico com Luzes e Som,,brinquedos,58,443,2,3305,38,36,19
8bb6ace4cf2411747ea1cfecad5a458d,Andador Infantil Clássico,,bebes,55,224,2,6000,75,15,50
21db47f6493b06e8e7fc562ec9890e77,Teclado Mecânico RGB,,informatica_acessorios,50,281,4,300,35,5,25
f4d705aa95ccca448e5b0deb6e5290ba,Cama Mesa Banho - 250g - 20x2x15cm,,cama_mesa_banho,57,74,1,250,20,2,15
bbaef2eadf31fe3ea6702077398be06c,Perfume Aventus 50ml,,perfumaria,45,1003,2,400,18,11,11
3fc3d637781e5d185455013606a6e2cd,Fone de Ouvido Bluetooth 5.0,,eletronicos,32,1274,1,250,16,10,30
21d325f98c6505a72b1bcf363f3d3f88,Jogo de Blocos 100pç,,brinquedos,57,1532,2,1250,29,19,22
f6691c7e7a0c12d28003c97608dfe605,Fashion Roupa Masculina - 950g - 40x6x40cm,,fashion_roupa_masculina,47,1026,2,950,40,6,40
c615805546392ec3b8a20c6590c4d400,Ração Seca Cães Adultos 15kg,,pet_shop,54,261,6,2000,30,34,17
6e9c52b407fea24064f7ab2b144fbf8c,Andador Infantil Musical,,bebes,56,1395,7,13575,71,81,44
e07f6e9343cad06f34d0a7a09eeac4d7,Creme Dental Branqueador 120g,,beleza_saude,60,537,1,667,17,16,16
80fc21f90a43fdcfc623f11f5457db10,Relógio Casual Masculino,,relogios_presentes,55,457,2,267,17,11,12
9cafef108028ea326352e901a8b729a7,Cama Mesa Banho - 1kg - 45x20x40cm,,cama_mesa_banho,60,609,2,1750,45,20,40
dd783a33bc94bef9c728611320d559e7,Protetor Solar FPS 50,,beleza_saude,52,1113,1,150,16,12,11
ec019a7e1feb42072e2a07b6317c7edb,Jogo de Blocos 200pç,,brinquedos,48,135,1,10550,65,7,45
20424e1f503b9ceeeee60b717b11ec36,Organizador de Gavetas 3 Níveis,,utilidades_domesticas,57,1298,1,1725,100,35,16
795ed173180b101b114960e572d2181f,Necessaire Viagem 5 Compartimentos,,malas_acessorios,43,215,1,700,45,10,31
40a75445dcf4958b8c9b3dac6898094b,Raquete de Tênis Júnior,,esporte_lazer,29,1318,1,400,34,16,16
fff0a542c3c62682f23305214eaeaa24,Caderno Universitário 200fls,,papelaria,23,146,3,300,30,10,20
21419fbb5e6e21591c1dc83cb75aec07,Massa Corrida PVA 25kg,,casa_construcao,59,1582,1,5850,60,25,25
d801448d8cf48fd15a66dc8779d47241,Relógio Casual Masculino,,relogios_presentes,47,687,1,267,17,11,13
d1fbb5683c8e93f314d0f2bf40d07761,Cama Mesa Banho - 1kg - 39x12x25cm,,cama_mesa_banho,53,155,2,1500,39,12,25
4e7f36f28c51e114a343625b628dd429,Camiseta Geek Estampada,,cool_stuff,42,727,1,400,24,16,14
58bef3ad35aed45b92cf03510e6cf5ce,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,54,3830,1,1300,31,32,31
532d7f19b8005e415f5b98a1cf4a8690,Tábua de Picar Bambu (3pç),,utilidades_domesticas,58,172,1,400,16,10,14
aedb7e30007f6051c5b3f97156b0848a,Lienzo de Algodón 50x60cm,,artes,32,195,1,150,25,2,19
c752f2bc46ad4b389290cf5828a1db62,Creme Dental Branqueador 120g,,beleza_saude,40,654,1,650,25,13,14
7207700449f2433076d70a5b1c004eb4,Teclado Gamer Mecânico RGB,,consoles_games,44,421,1,706,32,8,38
582dfc3697c5f834a5ddf28460ba9222,Fashion Bolsas E Acessorios - 300g - 25x10x25cm,,fashion_bolsas_e_acessorios,59,251,1,300,25,10,25
54910b8287ecea5f93a008ebfa94a15c,Cama Mesa Banho - 4kg - 75x5x50cm,,cama_mesa_banho,41,242,1,4850,75,5,50
ecaae002060173ec59f5b168cbd55d70,Aromatizante Automotivo Lavanda,,automotivo,51,1741,1,825,20,24,15
9e48435521202c8795e21ac42efcc761,Pendrive 32GB USB 3.0,,informatica_acessorios,31,432,1,600,46,3,15
f46c384460008df0071849d01b39834f,Raquete de Tênis Profissional,,esporte_lazer,53,527,2,700,23,9,11
4fe53f6c123977ffa0dda91a2962c9e8,Luminária Pendente Moderna,,moveis_decoracao,51,1442,1,300,40,10,27
7aeb83cae61b0e94e6426cba2598ad9e,Lixeira Automática 12L,,utilidades_domesticas,55,471,2,1270,17,14,17
3fc23ad64a8ee1f1451c8c44932c5d22,Construcao Ferramentas Ferramentas - 450g - 20x2x11cm,,construcao_ferramentas_ferramentas,40,338,1,450,20,2,11
e10758160da97891c2fdcbc35f0f031d,Produto - 2kg - 16x2x11cm,,,,,,2200,16,2,11
dccef777bc505f2eca720502c209988d,Liquidificador 600W,,eletrodomesticos,56,173,1,150,18,8,13
b6be875acca0b4862cae6479c5d9e6fa,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,49,192,1,200,16,3,11
84e1b9c6ba2ed178bd217097b41f1251,Moveis Cozinha Area De Servico Jantar E Jardim - 10kg - 33x88x44cm,,moveis_cozinha_area_de_servico_jantar_e_jardim,50,859,1,10893,33,88,44
93c285dad77a797cf2193ead6afbe107,Lixeira Automática 12L,,utilidades_domesticas,53,524,1,1800,25,7,20
1ba7948f3aa31cdaf78a4885f3c5385a,Jogo de Blocos 100pç,,brinquedos,29,566,2,1220,20,33,22
6a61a5d77a8571a0646e8c0f75f572f4,Creme Dental Branqueador 90g,,beleza_saude,53,1368,6,360,30,19,22
0e40b1ed4cfd3da1962ec91913e54ba8,Fone de Ouvido Bluetooth 5.0,,eletronicos,52,424,1,175,22,11,15
2de8789bf8abcd2f6c7866f9429b1986,Ração Seca Cães Adultos 15kg,,pet_shop,50,852,1,1900,50,13,70
d394d30215872be4cda2c67c1ce5b981,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,37,621,5,250,20,20,20
9181a16945ef449aa81212d5139945ec,Berço Portátil Dobrável,,bebes,58,1261,3,6950,85,11,50
b166907a5770631b7deedd0891b1b7ab,Lixeira Automática 5L,,utilidades_domesticas,57,1094,1,1100,55,5,40
302a19dacdbb5ed2f74f9dee8126ef79,Fralda Ecológica Tam M (50un),,bebes,64,882,5,300,17,7,24
1fb2c1a0d7f863e0644077cb5d8f80df,Gaveteiro 3 Gavetas,,moveis_escritorio,41,2261,1,16500,58,28,58
0a17941f41b99d2f070fab54b458a4a4,Necessaire Viagem 5 Compartimentos,,malas_acessorios,28,453,1,300,16,23,19
98190f6a2c3253d07ca86525bb238162,Caixa de Som Portátil 10W,,eletronicos,25,813,1,1836,61,6,24
a18a23a783fb7576a8f0f6fbc2ae2b58,Creme Dental Branqueador 90g,,beleza_saude,59,822,1,175,18,22,16
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,Trem Elétrico com Luzes e Som,,brinquedos,53,579,1,675,22,24,21
71c808620fa8dafbe6cd6c638cc67567,Bola de Futebol Oficial,,esporte_lazer,58,568,4,200,26,5,20
25cdef5b1428725aa16b8b9a6fbd72ca,Industria Comercio E Negocios - 1kg - 30x20x30cm,,industria_comercio_e_negocios,58,1058,1,1200,30,20,30
a1bf559ac1eab015ba992bd76d9d76c7,Teclado Mecânico RGB,,informatica_acessorios,32,1074,2,200,39,2,30
3b82733180834cc02658403163260204,Cadeira Presidente Ergonômica,,moveis_escritorio,46,1193,2,16100,63,61,24
eca3036ef7ba11b3331c334b7053fe13,Capa para Samsung Galaxy S23,,telefonia,51,443,1,117,19,4,12
6b75ce117b8fcc75289cb6cbe589de6c,Telefonia Fixa - 455g - 36x18x27cm,,telefonia_fixa,27,1217,1,455,36,18,27
23ab7bb9eac81e85ec43ed71064cf7ce,Cama Mesa Banho - 550g - 16x10x16cm,,cama_mesa_banho,55,613,1,550,16,10,16
5cfe07a11fd4f35d3c5ca21cd60cee6e,Tênis Esportivo Masculino 40,,fashion_calcados,54,404,4,750,22,12,33
78119fbfa709d07b86f5ccf15043c6d6,Luminária LED Multicolorida,,cool_stuff,43,447,2,586,18,11,13
9138555a5066b7f16bf15e75c7db067c,Construcao Ferramentas Iluminacao - 540g - 16x27x16cm,,construcao_ferramentas_iluminacao,57,919,6,540,16,27,16
1ec5373950b7877c5de483a123223810,Raquete de Tênis Júnior,,esporte_lazer,42,2819,1,3700,30,20,20
34607082301052079a3bffcd12c5ecfb,Lixeira Automática 5L,,utilidades_domesticas,57,623,4,3150,30,17,30
4ceab0364ce2bef8363b89f4719bbff7,Cama Mesa Banho - 2kg - 53x27x40cm,,cama_mesa_banho,57,296,1,2100,53,27,40
c9fe02894880831f6f28d5ac212d036f,Construcao Ferramentas Seguranca - 314g - 20x19x18cm,,construcao_ferramentas_seguranca,51,1006,3,314,20,19,18
3c883b9d3fd2d0ce448d4136349dc0a4,Cama Mesa Banho - 550g - 23x15x23cm,,cama_mesa_banho,49,153,1,550,23,15,23
98d0e0ca6213edc063889593a2475e36,Aromatizante Automotivo Baunilha,,automotivo,55,978,1,13825,70,35,49
f2c1df0fc307ec60e3321c708c1dcac3,Cama Mesa Banho - 850g - 40x6x50cm,,cama_mesa_banho,42,431,1,850,40,6,50
622d3b263cd40b06e1eeea144fb83f19,Fralda Ecológica Tam G (50un),,bebes,19,200,1,250,21,4,13
15cd31f93b25e5a517f05b1af31d353f,Jogo de Blocos 100pç,,brinquedos,55,1475,1,400,20,20,20
cd7701670288642f7be9437dec9034c1,Ámbar Noche Eau de Parfum,,perfumaria,48,606,2,400,16,20,15
3519403062e217f433e0bbdc52e0b19f,Teclado Gamer Mecânico RGB,,consoles_games,25,211,1,200,16,2,16
37dffde0476450e75dae423136954b0f,Limpa Para-brisas 500ml,,automotivo,60,1023,5,250,20,20,20
d68bd4dedccc5545b1ff6629de8fb021,Mouse Sem Fio 2.4GHz,,informatica_acessorios,53,813,4,1950,17,11,12
e4c0d69bafff0157f574aae9a147a8c1,Prateleira Flutuante para Livros,,moveis_decoracao,49,607,1,300,35,10,25
b6b4ab44d1f3c2a645abbda76af2a993,Relógio Casual Masculino,,relogios_presentes,54,364,1,1050,30,45,11
d19d6968c8fa843da04bf9c9d23c312f,Aromatizante Automotivo Baunilha,,automotivo,53,1373,4,400,16,7,11
de984954e2e130136bcf8988bc973d90,Violão Acústico Cutaway,,instrumentos_musicais,40,234,1,1000,56,9,22
c6336fa91fbd87c359e44f5dca5a90ed,Bola de Futebol Oficial,,esporte_lazer,39,772,1,150,16,16,11
d10abea506594de1dd5ea21851f94062,Protetor Solar FPS 50,,beleza_saude,60,876,1,700,16,16,16
4bae12e58c9b828e1302a2cad437b80a,Controle com Fio para Xbox Series X,,consoles_games,47,358,3,450,17,7,17
aba0932cedf32b2a7b6b832f11769613,Creme Dental Branqueador 120g,,beleza_saude,29,556,1,2000,30,12,16
f777c903946dd86fd00cd5b32ec3e907,Chave de Fenda 6x100mm,,construcao_ferramentas_construcao,57,954,4,21400,20,20,20
39e3b9b12cd0bf8ee681bbc1c130feb5,Produto - 300g - 16x7x11cm,,,,,,300,16,7,11
2e511b5741ab14e7f5294df6f1310b03,Teclado Multimídia ABNT2,,informatica_acessorios,52,2515,1,188,20,16,15
74f250adf8f41738ca96718232a41499,Prateleira Flutuante para Sala,,moveis_decoracao,56,646,1,300,16,30,20
f16ced867a24a244afefb5b867f337df,Fashion Bolsas E Acessorios - 13kg - 26x60x40cm,,fashion_bolsas_e_acessorios,38,487,2,13600,26,60,40
1ce0e963805e3c170485768e8b09fe65,Prateleira Flutuante para Sala,,moveis_decoracao,50,1342,3,800,25,25,25
794de06c32a626a5692ff50e4985d36f,Produto - 300g - 18x8x14cm,,,,,,300,18,8,14
a530b23a71594d0d986a30359e207762,Prateleira Flutuante para Sala,,moveis_decoracao,49,600,2,1400,65,12,12
d294bd539d8c70342149beb38b767afc,Relógio Esportivo com GPS,,relogios_presentes,50,295,1,650,13,11,12
fe9184887637170f6da65623475d6a66,Chave de Fenda 6x100mm,,construcao_ferramentas_construcao,37,2457,1,600,26,17,17
3da6f3c6c1ac8c36ff45b1a493a44e82,Luminária Pendente Moderna,,moveis_decoracao,58,1969,2,3000,69,11,11
8a4667ce8c036b0d54dd65a38298bfc0,Necessaire Viagem 3 Compartimentos,,malas_acessorios,45,224,1,950,46,10,33
26d114f0b4f14f5e3b3db0e211019777,Luminária Pendente Moderna,,moveis_decoracao,51,582,2,17400,42,35,42
ef22b718807d8b96162d9b021912f178,Fashion Roupa Masculina - 300g - 16x2x11cm,,fashion_roupa_masculina,36,940,2,300,16,2,11
599e5320aef0c7dd9e3fed9b2f673d41,Mouse Óptico USB,,informatica_acessorios,52,1224,2,700,20,20,20
acfc0fd945c522a0d2266d45bcdd91c6,Arranhador para Gatos 60cm,,pet_shop,56,1545,2,625,21,16,17
2029248294c186017ecfc48cecd47bbd,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,44,586,3,3250,32,14,22
e8f22df5fa5b454907286aa61d6216a8,Tênis Esportivo Masculino 40,,fashion_calcados,57,404,2,1500,22,12,33
4da06dee0a480b5d666886ea00b4d9b3,Cama Mesa Banho - 250g - 32x3x23cm,,cama_mesa_banho,54,228,1,250,32,3,23
39d5f0edfbb6ee4d1c524dd620c0bc7a,Cortador de Grama Manual,,ferramentas_jardim,41,198,1,425,31,6,12
185013b2b9237c14bd26a394d9fda023,Ventilador de Coluna 45cm,,climatizacao,56,1161,1,150,20,8,13
3d1e658dd7dc71b44b125bdd18236fb3,Luminária Pendente Moderna,,moveis_decoracao,56,2028,3,350,68,8,13
5e459bd31247ee46fa95b09556600a6a,Chinelo Slide Unisex 39,,fashion_calcados,44,284,12,300,29,7,16
bb31a27a0b24236c8ce7e0c6264c51ec,Carregador Rápido USB-C 30W,,telefonia,49,276,12,100,19,3,11
99a5e7a2c16478ff3f0ea9c20eb2820f,Aromatizante Automotivo Lavanda,,automotivo,55,1658,3,550,16,21,18
8a2d3285de64b2117fbf83784acd09fc,Limpa Para-brisas 500ml,,automotivo,59,1250,1,250,16,27,15
fdac82e439dafa5f87a9547581532380,Aromatizante Automotivo Lavanda,,automotivo,60,1541,1,1000,26,40,20
b3f29e4bbae3c829f7c4231074c307ee,Lixeira Automática 12L,,utilidades_domesticas,55,998,3,14850,35,102,35
115bc0865dc675638645e1ab5311e30c,Fralda Ecológica Tam M (50un),,bebes,46,726,3,850,42,25,15
e71ba6dc5ef4b3bada7ee8d17304d31e,Teclado Gamer Mecânico RGB,,consoles_games,56,3354,4,1850,28,14,19
062597771ee91356ea34084f28c03a4b,Fashion Bolsas E Acessorios - 300g - 16x2x11cm,,fashion_bolsas_e_acessorios,54,1399,1,300,16,2,11
8d51190d4e52d32e6abf3d0551501114,Carregador Rápido USB-C 20W,,telefonia,61,212,1,200,19,4,11
10d43b23591dde746f32fe6a7beb5bfb,Creme Dental Branqueador 120g,,beleza_saude,46,803,1,150,22,3,15
b0cd550945da1de6eb9cb69595d540df,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,55,1392,1,900,16,16,16
e83ded7d97b96d338c4e72bb1ff7676c,Cortador de Grama Sem Fio,,ferramentas_jardim,52,497,1,1900,44,19,19
ce130b350f529a1d6288f927da7404ea,Cama Mesa Banho - 1kg - 45x10x15cm,,cama_mesa_banho,50,171,1,1450,45,10,15
c04b8195870068ff5c495f269a0bc993,Livros Tecnicos - 1kg - 29x3x21cm,,livros_tecnicos,54,1162,1,1100,29,3,21
454157d7294823cc44ad21d4fe31474a,Raquete de Tênis Júnior,,esporte_lazer,54,1241,5,200,16,11,11
f0737b524fe6b57f2ad4f174ce23a62c,Bola de Futebol Oficial,,esporte_lazer,43,1440,1,12600,20,10,20
bc4a074ab7a7ff14e98fa64671a79dc0,Creme Dental Branqueador 120g,,beleza_saude,21,1000,1,1450,25,25,16
6c3fc3c928cf7d57418923ffea326d9a,Camiseta Geek Estampada,,cool_stuff,49,733,3,800,42,25,15
dc582e9ac5036846acfeeb3093b17aa7,Perfume Aventus 50ml,,perfumaria,50,749,1,1300,22,14,14
e84fb20fe338824c220166d3cd562cbd,Creme Dental Branqueador 120g,,beleza_saude,45,802,1,150,22,3,15
3c2f792f1041177a81913a977431a99e,Webcam Full HD 1080p,,eletronicos,40,549,1,200,20,20,20
bcad5b050c241af2fdc24c51556b297c,Pulverizador de Jardim 2L,,ferramentas_jardim,60,1177,3,11450,23,43,35
0d8c64a12c0e49b2515674c031b965a1,Luminária Pendente Moderna,,moveis_decoracao,54,220,2,2200,20,20,20
e5d860a0fff2e94bd1a406456cc6c4b3,Eletrodomesticos 2 - 13kg - 66x19x67cm,,eletrodomesticos_2,38,2030,2,13200,66,19,67
eca26be90d3b3454dd69a13a05bdb46e,Fashion Bolsas E Acessorios - 200g - 16x2x11cm,,fashion_bolsas_e_acessorios,59,119,3,200,16,2,11
c4344f6de69a96da8febce3f885171f0,Headset Gamer 7.1 Surround,,consoles_games,53,310,1,150,19,11,11
f092eaa771e3dca0bfeca32b5c9d5669,Teclado Musical 61 Teclas,,instrumentos_musicais,51,439,3,3350,30,30,30
debefa981200019b8c4a45d0176125a6,Cama Mesa Banho - 2kg - 42x11x36cm,,cama_mesa_banho,64,702,1,2200,42,11,36
d0877f0094337c414d23f5a3c7bad20c,Mesa de Escritório 120x60cm,,moveis_escritorio,48,489,2,30000,50,50,30
4ed86bcb86407328452ac1c5b3b89d67,Fralda Ecológica Tam G (50un),,bebes,59,255,2,500,30,8,35
e117ca2a90cfd40b93450b0b60f834e4,Cama Mesa Banho - 1kg - 45x10x34cm,,cama_mesa_banho,51,487,1,1800,45,10,34
7af3e2da474486a3519b0cba9dea8ad9,Produto - 200g - 22x14x14cm,,,,,,200,22,14,14
4c303e0fd131aa3fe487c108b5aa8c06,Artigos De Festas - 1kg - 70x11x11cm,,artigos_de_festas,58,134,1,1300,70,11,11
63f7cd79973145c9e6bb11c5fd03e82e,Fashion Bolsas E Acessorios - 150g - 16x9x11cm,,fashion_bolsas_e_acessorios,51,372,2,150,16,9,11
a2bd2eae20998a24c22b110334928b02,Necessaire Viagem 3 Compartimentos,,malas_acessorios,39,278,1,700,19,48,35
55103cbbe0851d3a303a022cc4140628,Necessaire Viagem 3 Compartimentos,,malas_acessorios,32,1064,5,2900,40,55,30
f97d74310019b255120e4316f4515d74,Fashion Bolsas E Acessorios - 200g - 16x9x11cm,,fashion_bolsas_e_acessorios,34,426,4,200,16,9,11
3d649f0e12c7b5f9ec7e00f538cc13f3,Shampoo Anticaspa 500ml,,beleza_saude,45,1886,1,300,16,18,16
9a5a361f3cd6c280f6bf4ffb6207c51e,Pacote de Canetas Esferográficas (10un),,papelaria,41,552,2,200,23,7,15
c354569eefd558bf201d0aedf35608ed,Cama Mesa Banho - 700g - 49x4x50cm,,cama_mesa_banho,55,166,1,700,49,4,50
7f383ce1a13d3d90e3d6074557ee8deb,Película de Vidro Temperado Universal,,telefonia,52,819,4,200,17,13,16
f2a1b32f85cad59ff2a8444154ac25f0,Umidificador de Ar 2L,,climatizacao,51,2959,4,7800,105,10,40
5027a29c73fb3aa5e93eae6867c9a2e7,Caderno Universitário 100fls,,papelaria,53,500,2,550,16,4,11
457c5f8a59156ce6315753d8d788a16a,Relógio Esportivo Resistente à Água,,relogios_presentes,60,460,4,200,16,2,11
3eb0cd17f2bfe15716e113962806a5de,Cama Mesa Banho - 1kg - 30x7x24cm,,cama_mesa_banho,41,208,2,1000,30,7,24
76df076d70248fa44de6ed8c31a1a9b5,Pacote de Canetas Esferográficas (10un),,papelaria,52,219,1,1000,26,8,33
7683fe3e73bd7af6d0f6a6ed497cb04a,Construcao Ferramentas Iluminacao - 1kg - 60x5x30cm,,construcao_ferramentas_iluminacao,49,527,4,1450,60,5,30
e63e00cfcd91a5b34c13e2134671e842,Gaveteiro 3 Gavetas,,moveis_escritorio,41,1071,1,5850,45,55,16
a77e6c93242ae050800cb3e5b98c2fcd,Andador Infantil Musical,,bebes,59,348,2,8300,45,25,45
a1e9b0d76a76ff474f4a4374fcfb8c42,Balão de Voleibol Praia,,esporte_lazer,28,663,1,1800,28,12,18
1dfb36d969d347f56f43590ec42c7b8c,Raquete de Tênis Profissional,,esporte_lazer,50,1212,5,900,26,6,13
ae728f68e1fe806253238e93f2bfc324,Balão de Voleibol Praia,,esporte_lazer,57,1156,1,415,19,19,19
a1d17216996bf0cbba886f91bfd31c77,Carregador Rápido USB-C 30W,,telefonia,51,1015,1,103,21,6,14
22776ebd2bfdf5f55499fd324862a673,Limpa Para-brisas 500ml,,automotivo,42,878,2,500,20,8,14
6b5af19067eeadc0f331687a79ca656b,Caderno Universitário 200fls,,papelaria,62,621,1,600,16,6,11
c72a1a8c3bbe15206d1880cedc7bd791,Teclado Multimídia ABNT2,,informatica_acessorios,59,1238,5,4750,18,22,30
f14aa2ba817ef24ccf7f99c0ccfab59a,Relógio Casual Masculino,,relogios_presentes,37,610,1,263,18,15,16
f2d80346f1dd6986e9e6611db7b708aa,Berço Portátil Dobrável,,bebes,52,446,1,50,16,2,11
1f64ec386a6be322e71596931f5d2377,Colônia Esportiva 150ml,,perfumaria,46,499,1,200,16,22,11
b97114b2893e68400ae867459b491bcd,Cama Mesa Banho - 360g - 36x6x26cm,,cama_mesa_banho,44,331,1,360,36,6,26
ef6aa884e3493fd38cc8ee47d8d79d10,Camiseta Geek Estampada,,cool_stuff,47,1392,1,150,16,7,12
769cc5a32d4e6c7710013f35a73d45e9,Balão de Voleibol Praia,,esporte_lazer,61,211,4,1100,32,5,30
e24f73b7631ee3fbb2ab700a9acaa258,Fashion Bolsas E Acessorios - 2kg - 22x15x20cm,,fashion_bolsas_e_acessorios,60,1118,6,2250,22,15,20
0417855683de23ba1e20e8a358a5ac7c,Carregador Veicular Bluetooth FM,,automotivo,59,633,5,1475,68,9,35
11dc4053871ff53ff79fb1fc7e6b160f,Bola de Futebol Oficial,,esporte_lazer,29,347,1,1600,100,7,11
8729e9bc4b7f0422448d80ed35ae329d,Shampoo Anticaspa 300ml,,beleza_saude,51,1918,1,1650,25,30,20
eced39e6c33db4b865ea46d12dde67d8,Jogo de Blocos 100pç,,brinquedos,59,3492,3,650,35,10,15
bad5bc36e62c12c840045474c6dbe021,Lixeira Automática 5L,,utilidades_domesticas,22,663,1,900,21,34,34
afce90df29b9a0c1bfe5e1033f1197b1,Capa para iPhone 13,,telefonia,42,356,4,75,19,3,11
06efa56b8557e1efcb2c107f55d1a8dd,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,60,481,4,600,19,7,14
fa9cf28beaafe4f4bec59550f6c76481,Luminária Pendente Vintage,,moveis_decoracao,47,470,3,400,35,6,15
0bb7cb61f1957f79dac582ab66ccdc1f,Tábua de Picar Bambu (3pç),,utilidades_domesticas,45,561,2,553,18,9,15
ad19bca6e0f1919433d7e21d534ddb50,Livro Sapiens: Uma Breve História da Humanidade,,livros_interesse_geral,42,1109,1,900,18,25,16
334995514673fb6bae67885458b52984,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,37,261,2,250,25,25,25
95578be74a242e7a0eae084908bbb5f8,Cadeira Giratória para Escritório,,moveis_escritorio,38,2088,1,14900,58,28,58
288d91794eb2b14fed9ed5e469cb87c3,Cama Mesa Banho - 1kg - 16x10x16cm,,cama_mesa_banho,52,701,1,1100,16,10,16
f72379337062680ca5a2b7b0275913d8,Espelho Decorativo Ovalado,,moveis_decoracao,56,945,2,2050,30,22,18
24f9f99148480cd31288ed4e7d962e15,Luminária Pendente Vintage,,moveis_decoracao,58,1953,1,850,69,11,11
4c505e52bedf9651c08793647c925e65,Cama Mesa Banho - 350g - 16x10x16cm,,cama_mesa_banho,58,744,1,350,16,10,16
77c0d362526797bf132aaf564b1e436d,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,45,616,3,1400,20,20,30
c23381297fa734ea441a15d723199fb5,Teclado Mecânico RGB,,informatica_acessorios,60,789,4,200,20,20,20
8b6a57fbcf171e0a44f97af7af858939,Pendrive 32GB USB 3.0,,informatica_acessorios,18,389,2,617,17,14,17
78bd107dbc2f94f453c1bac8d2b4ede1,Tábua de Picar Bambu (3pç),,utilidades_domesticas,21,718,1,2600,16,41,41
ef76ea9ee88ad60b9680c7635f2baaa8,Bebidas - 200g - 20x9x14cm,,bebidas,57,497,1,200,20,9,14
c8a0fe4fb537a7864e6aca0477a6da9c,Cama Mesa Banho - 2kg - 49x16x39cm,,cama_mesa_banho,44,305,1,2000,49,16,39
6bb81626d06fafb4d7eab61ac9ed70c6,Protetor Solar FPS 50,,beleza_saude,42,167,2,266,20,8,18
9339df4b551cc289617ed742b9af7925,Película de Vidro Temperado Universal,,telefonia,54,409,1,200,19,4,11
